user_id,age,income,credit_score,loan_amount,tenure_months,interest_rate,merchant_commission_rate,acquisition_cost,defaulted,revenue,loss,net_profit
BNPL_000320,38,27289,389,29992,3,0.18,0.03,549,1,2249.4,29992,-28291.6
BNPL_000321,51,59139,338,9052,3,0.18,0.03,358,0,678.9,0,320.9
BNPL_000322,40,27149,684,23675,3,0.18,0.03,575,0,1775.62,0,1200.62
BNPL_000323,33,95758,417,3300,3,0.18,0.03,413,0,247.5,0,-165.5
BNPL_000324,46,52384,309,12617,3,0.18,0.03,320,0,946.27,0,626.27
BNPL_000325,28,86831,348,5225,3,0.18,0.03,546,0,391.88,0,-154.12
BNPL_000326,44,70826,359,5273,3,0.18,0.03,544,1,395.48,5273,-5421.52
BNPL_000327,30,83576,738,28160,3,0.18,0.03,307,0,2112.0,0,1805.0
BNPL_000328,41,64104,731,4852,3,0.18,0.03,342,0,363.9,0,21.9
BNPL_000329,27,38711,822,27225,3,0.18,0.03,277,0,2041.88,0,1764.88
BNPL_000330,45,114073,619,16114,3,0.18,0.03,462,0,1208.55,0,746.55
BNPL_000331,23,47117,466,24986,3,0.18,0.03,479,1,1873.95,24986,-23591.05
BNPL_000332,39,53467,517,3125,3,0.18,0.03,241,0,234.38,0,-6.62
BNPL_000333,53,88379,372,23856,3,0.18,0.03,578,0,1789.2,0,1211.2
BNPL_000334,24,87240,816,4475,3,0.18,0.03,226,0,335.62,0,109.62
BNPL_000335,28,71549,366,29637,3,0.18,0.03,499,0,2222.78,0,1723.78
BNPL_000336,23,89069,429,29350,3,0.18,0.03,371,0,2201.25,0,1830.25
BNPL_000337,37,24686,415,2661,3,0.18,0.03,499,1,199.57,2661,-2960.43
BNPL_000338,25,57828,776,12526,3,0.18,0.03,502,0,939.45,0,437.45
BNPL_000339,36,115969,745,25197,3,0.18,0.03,320,0,1889.78,0,1569.78
BNPL_000340,32,44328,699,12123,3,0.18,0.03,335,0,909.22,0,574.22
BNPL_000341,36,96437,536,9446,3,0.18,0.03,547,0,708.45,0,161.45
BNPL_000342,25,77711,663,20752,3,0.18,0.03,320,0,1556.4,0,1236.4
BNPL_000343,40,100957,705,25505,3,0.18,0.03,430,0,1912.88,0,1482.88
BNPL_000344,36,25699,849,11715,3,0.18,0.03,425,0,878.62,0,453.62
BNPL_000345,53,20782,413,28177,3,0.18,0.03,560,1,2113.27,28177,-26623.72
BNPL_000346,47,62864,748,24346,3,0.18,0.03,522,0,1825.95,0,1303.95
BNPL_000347,43,33073,495,6406,3,0.18,0.03,461,0,480.45,0,19.45
BNPL_000348,35,19437,615,26819,3,0.18,0.03,211,0,2011.42,0,1800.42
BNPL_000349,38,102468,457,29863,3,0.18,0.03,357,0,2239.72,0,1882.72
BNPL_000350,23,109031,306,9693,3,0.18,0.03,272,0,726.97,0,454.97
BNPL_000351,22,71154,429,21362,3,0.18,0.03,405,0,1602.15,0,1197.15
BNPL_000352,30,20656,552,22643,3,0.18,0.03,294,0,1698.22,0,1404.22
BNPL_000353,36,52685,537,16716,3,0.18,0.03,586,0,1253.7,0,667.7
BNPL_000354,26,65200,416,20913,3,0.18,0.03,591,0,1568.47,0,977.47
BNPL_000355,24,31920,378,15891,3,0.18,0.03,372,0,1191.83,0,819.83
BNPL_000356,52,26871,391,13916,3,0.18,0.03,230,0,1043.7,0,813.7
BNPL_000357,38,67188,746,14677,3,0.18,0.03,359,0,1100.78,0,741.78
BNPL_000358,22,118483,766,8430,3,0.18,0.03,204,0,632.25,0,428.25
BNPL_000359,30,119792,681,5850,3,0.18,0.03,377,1,438.75,5850,-5788.25
BNPL_000360,35,40032,382,14168,3,0.18,0.03,298,1,1062.6,14168,-13403.4
BNPL_000361,48,109397,793,11074,3,0.18,0.03,462,0,830.55,0,368.55
BNPL_000362,53,112539,400,3382,3,0.18,0.03,579,0,253.65,0,-325.35
BNPL_000363,27,111410,391,29605,3,0.18,0.03,213,1,2220.38,29605,-27597.62
BNPL_000364,42,84252,809,6481,3,0.18,0.03,261,0,486.07,0,225.07
BNPL_000365,35,38177,770,9993,3,0.18,0.03,575,0,749.47,0,174.47
BNPL_000366,21,75428,512,28585,3,0.18,0.03,441,0,2143.88,0,1702.88
BNPL_000367,38,62076,472,2671,3,0.18,0.03,363,0,200.32,0,-162.68
BNPL_000368,31,19798,607,24271,3,0.18,0.03,382,0,1820.32,0,1438.32
BNPL_000369,24,40121,526,16056,3,0.18,0.03,420,0,1204.2,0,784.2
BNPL_000370,41,79041,696,21056,3,0.18,0.03,304,0,1579.2,0,1275.2
BNPL_000371,29,105536,428,18955,3,0.18,0.03,247,0,1421.62,0,1174.62
BNPL_000372,30,105353,531,27364,3,0.18,0.03,483,0,2052.3,0,1569.3
BNPL_000373,54,43602,499,25472,3,0.18,0.03,278,0,1910.4,0,1632.4
BNPL_000374,43,40431,472,16916,3,0.18,0.03,286,0,1268.7,0,982.7
BNPL_000375,33,75920,386,5456,3,0.18,0.03,308,0,409.2,0,101.2
BNPL_000376,44,91816,447,24804,3,0.18,0.03,431,0,1860.3,0,1429.3
BNPL_000377,31,85067,698,7330,3,0.18,0.03,590,0,549.75,0,-40.25
BNPL_000378,25,119797,651,12759,3,0.18,0.03,519,0,956.92,0,437.92
BNPL_000379,52,54279,519,25888,3,0.18,0.03,422,0,1941.6,0,1519.6
BNPL_000380,45,50144,762,29569,3,0.18,0.03,248,0,2217.68,0,1969.68
BNPL_000381,24,41189,468,14504,3,0.18,0.03,577,0,1087.8,0,510.8
BNPL_000382,30,49964,787,19153,3,0.18,0.03,573,0,1436.47,0,863.47
BNPL_000383,52,84519,587,29935,3,0.18,0.03,579,0,2245.12,0,1666.12
BNPL_000384,30,60838,572,27511,3,0.18,0.03,382,1,2063.32,27511,-25829.67
BNPL_000385,34,70419,713,16291,3,0.18,0.03,412,0,1221.83,0,809.83
BNPL_000386,41,92794,421,28143,3,0.18,0.03,421,0,2110.72,0,1689.72
BNPL_000387,32,65408,829,4196,3,0.18,0.03,596,0,314.7,0,-281.3
BNPL_000388,28,113605,659,24765,3,0.18,0.03,334,0,1857.38,0,1523.38
BNPL_000389,52,109463,534,27944,3,0.18,0.03,221,0,2095.8,0,1874.8
BNPL_000390,33,100457,840,14500,3,0.18,0.03,482,0,1087.5,0,605.5
BNPL_000391,35,117386,706,22567,3,0.18,0.03,243,0,1692.53,0,1449.53
BNPL_000392,53,23706,318,18406,3,0.18,0.03,229,0,1380.45,0,1151.45
BNPL_000393,45,71447,528,24663,3,0.18,0.03,561,0,1849.72,0,1288.72
BNPL_000394,28,37656,560,18898,3,0.18,0.03,587,1,1417.35,18898,-18067.65
BNPL_000395,52,110081,790,4520,3,0.18,0.03,209,0,339.0,0,130.0
BNPL_000396,47,40498,365,4159,3,0.18,0.03,212,0,311.93,0,99.93
BNPL_000397,42,34033,613,12805,3,0.18,0.03,211,0,960.38,0,749.38
BNPL_000398,34,28944,717,9604,3,0.18,0.03,576,0,720.3,0,144.3
BNPL_000399,36,115082,369,14087,3,0.18,0.03,410,0,1056.52,0,646.52
BNPL_000400,24,24596,431,11235,3,0.18,0.03,593,0,842.62,0,249.62
BNPL_000401,46,82364,768,15109,3,0.18,0.03,558,1,1133.17,15109,-14533.83
BNPL_000402,24,76627,356,7036,3,0.18,0.03,219,0,527.7,0,308.7
BNPL_000403,27,83099,520,5586,3,0.18,0.03,415,1,418.95,5586,-5582.05
BNPL_000404,24,51727,835,2161,3,0.18,0.03,357,0,162.07,0,-194.93
BNPL_000405,51,75603,359,13154,3,0.18,0.03,504,0,986.55,0,482.55
BNPL_000406,39,93229,408,2541,3,0.18,0.03,513,0,190.57,0,-322.43
BNPL_000407,51,25258,731,18044,3,0.18,0.03,427,0,1353.3,0,926.3
BNPL_000408,53,48937,412,21194,3,0.18,0.03,450,0,1589.55,0,1139.55
BNPL_000409,53,74792,497,3283,3,0.18,0.03,347,0,246.22,0,-100.78
BNPL_000410,47,115037,377,20555,3,0.18,0.03,274,0,1541.62,0,1267.62
BNPL_000411,46,18471,804,27075,3,0.18,0.03,260,0,2030.62,0,1770.62
BNPL_000412,23,69220,553,4757,3,0.18,0.03,536,0,356.77,0,-179.23
BNPL_000413,39,98369,846,7017,3,0.18,0.03,268,0,526.27,0,258.27
BNPL_000414,40,17096,373,27279,3,0.18,0.03,460,0,2045.93,0,1585.93
BNPL_000415,46,34715,594,7105,3,0.18,0.03,328,0,532.88,0,204.88
BNPL_000416,26,28493,663,6283,3,0.18,0.03,256,0,471.23,0,215.23
BNPL_000417,44,77424,847,25252,3,0.18,0.03,563,0,1893.9,0,1330.9
BNPL_000418,42,89971,462,3974,3,0.18,0.03,419,0,298.05,0,-120.95
BNPL_000419,30,47591,699,29829,3,0.18,0.03,305,0,2237.18,0,1932.18
BNPL_000420,26,56800,527,28295,3,0.18,0.03,306,1,2122.12,28295,-26478.88
BNPL_000421,41,62299,818,29717,3,0.18,0.03,326,0,2228.77,0,1902.77
BNPL_000422,52,22927,502,3171,3,0.18,0.03,342,0,237.82,0,-104.18
BNPL_000423,41,65601,791,5959,3,0.18,0.03,583,0,446.92,0,-136.08
BNPL_000424,41,43228,430,22054,3,0.18,0.03,417,1,1654.05,22054,-20816.95
BNPL_000425,39,72714,683,12123,3,0.18,0.03,360,0,909.22,0,549.22
BNPL_000426,24,106006,789,17352,3,0.18,0.03,526,0,1301.4,0,775.4
BNPL_000427,53,77032,653,8171,3,0.18,0.03,242,0,612.83,0,370.83
BNPL_000428,42,60232,828,3633,3,0.18,0.03,397,0,272.47,0,-124.53
BNPL_000429,30,28140,816,19921,3,0.18,0.03,221,0,1494.07,0,1273.07
BNPL_000430,22,80633,443,14722,3,0.18,0.03,324,0,1104.15,0,780.15
BNPL_000431,32,89071,593,6666,3,0.18,0.03,337,0,499.95,0,162.95
BNPL_000432,52,78878,576,14819,3,0.18,0.03,353,0,1111.42,0,758.42
BNPL_000433,42,20774,675,12983,3,0.18,0.03,412,0,973.73,0,561.73
BNPL_000434,48,15781,680,29624,3,0.18,0.03,367,0,2221.8,0,1854.8
BNPL_000435,46,44118,365,18280,3,0.18,0.03,447,0,1371.0,0,924.0
BNPL_000436,28,106179,396,19961,3,0.18,0.03,426,1,1497.07,19961,-18889.92
BNPL_000437,43,103664,678,15489,3,0.18,0.03,396,0,1161.67,0,765.67
BNPL_000438,32,76001,307,26471,3,0.18,0.03,496,0,1985.32,0,1489.32
BNPL_000439,41,22239,537,7223,3,0.18,0.03,409,1,541.72,7223,-7090.27
BNPL_000440,40,100445,567,16721,3,0.18,0.03,462,0,1254.07,0,792.07
BNPL_000441,23,15282,339,8629,3,0.18,0.03,419,1,647.17,8629,-8400.83
BNPL_000442,28,48380,559,9133,3,0.18,0.03,565,1,684.97,9133,-9013.02
BNPL_000443,52,77987,315,23632,3,0.18,0.03,262,0,1772.4,0,1510.4
BNPL_000444,41,71481,559,2923,3,0.18,0.03,301,0,219.22,0,-81.78
BNPL_000445,47,23004,836,24658,3,0.18,0.03,552,0,1849.35,0,1297.35
BNPL_000446,40,39217,681,29645,3,0.18,0.03,332,0,2223.38,0,1891.38
BNPL_000447,48,112756,564,11587,3,0.18,0.03,333,0,869.02,0,536.02
BNPL_000448,31,102489,663,28475,3,0.18,0.03,412,0,2135.62,0,1723.62
BNPL_000449,42,24346,775,28397,3,0.18,0.03,476,0,2129.78,0,1653.78
BNPL_000450,46,105301,716,27556,3,0.18,0.03,362,0,2066.7,0,1704.7
BNPL_000451,38,85969,374,9096,3,0.18,0.03,478,0,682.2,0,204.2
BNPL_000452,42,21416,588,27299,3,0.18,0.03,580,0,2047.42,0,1467.42
BNPL_000453,22,52346,547,2155,3,0.18,0.03,246,1,161.62,2155,-2239.38
BNPL_000454,29,53547,423,24528,3,0.18,0.03,446,0,1839.6,0,1393.6
BNPL_000455,23,113745,442,25742,3,0.18,0.03,220,1,1930.65,25742,-24031.35
BNPL_000456,34,70267,759,25952,3,0.18,0.03,238,0,1946.4,0,1708.4
BNPL_000457,33,71526,509,19522,3,0.18,0.03,424,0,1464.15,0,1040.15
BNPL_000458,47,82990,742,22058,3,0.18,0.03,553,0,1654.35,0,1101.35
BNPL_000459,34,17659,800,11031,3,0.18,0.03,389,0,827.33,0,438.33
BNPL_000460,50,86678,806,10787,3,0.18,0.03,568,0,809.02,0,241.02
BNPL_000461,44,76709,453,16949,3,0.18,0.03,414,1,1271.17,16949,-16091.83
BNPL_000462,39,30282,725,23778,3,0.18,0.03,400,0,1783.35,0,1383.35
BNPL_000463,27,43365,362,17432,3,0.18,0.03,450,0,1307.4,0,857.4
BNPL_000464,39,67142,697,27719,3,0.18,0.03,516,0,2078.93,0,1562.93
BNPL_000465,37,64437,564,28943,3,0.18,0.03,360,0,2170.72,0,1810.72
BNPL_000466,45,61733,502,20146,3,0.18,0.03,533,0,1510.95,0,977.95
BNPL_000467,24,47762,367,19371,3,0.18,0.03,463,0,1452.82,0,989.82
BNPL_000468,42,78095,426,7374,3,0.18,0.03,382,0,553.05,0,171.05
BNPL_000469,50,74659,334,2778,3,0.18,0.03,263,0,208.35,0,-54.65
BNPL_000470,41,110998,624,15615,3,0.18,0.03,475,0,1171.12,0,696.12
BNPL_000471,53,87692,500,21900,3,0.18,0.03,592,0,1642.5,0,1050.5
BNPL_000472,37,101497,779,13328,3,0.18,0.03,207,0,999.6,0,792.6
BNPL_000473,32,21581,473,18910,3,0.18,0.03,560,0,1418.25,0,858.25
BNPL_000474,49,97325,531,16868,3,0.18,0.03,506,0,1265.1,0,759.1
BNPL_000475,49,93002,431,20230,3,0.18,0.03,547,1,1517.25,20230,-19259.75
BNPL_000476,42,45795,791,2193,3,0.18,0.03,361,0,164.47,0,-196.53
BNPL_000477,21,47327,386,22389,3,0.18,0.03,461,0,1679.17,0,1218.17
BNPL_000478,38,41512,561,10921,3,0.18,0.03,482,0,819.08,0,337.08
BNPL_000479,21,90868,723,10333,3,0.18,0.03,490,0,774.97,0,284.97
BNPL_000480,40,111055,348,19709,3,0.18,0.03,568,1,1478.17,19709,-18798.83
BNPL_000481,40,118291,640,5828,3,0.18,0.03,391,0,437.1,0,46.1
BNPL_000482,29,20463,848,6912,3,0.18,0.03,240,0,518.4,0,278.4
BNPL_000483,41,50634,482,5112,3,0.18,0.03,238,0,383.4,0,145.4
BNPL_000484,31,114821,632,28750,3,0.18,0.03,245,0,2156.25,0,1911.25
BNPL_000485,39,59363,755,29580,3,0.18,0.03,308,0,2218.5,0,1910.5
BNPL_000486,53,79089,402,2987,3,0.18,0.03,449,0,224.02,0,-224.98
BNPL_000487,45,93682,473,15654,3,0.18,0.03,357,0,1174.05,0,817.05
BNPL_000488,43,18760,623,19373,3,0.18,0.03,360,0,1452.97,0,1092.97
BNPL_000489,38,112938,711,2935,3,0.18,0.03,283,0,220.12,0,-62.88
BNPL_000490,32,59409,340,7889,3,0.18,0.03,484,0,591.67,0,107.67
BNPL_000491,22,49610,565,11101,3,0.18,0.03,409,0,832.57,0,423.57
BNPL_000492,29,61619,383,29077,3,0.18,0.03,354,0,2180.77,0,1826.77
BNPL_000493,49,45373,686,8031,3,0.18,0.03,549,0,602.32,0,53.32
BNPL_000494,37,43669,567,20850,3,0.18,0.03,434,0,1563.75,0,1129.75
BNPL_000495,35,46705,656,11428,3,0.18,0.03,261,0,857.1,0,596.1
BNPL_000496,51,87982,707,7624,3,0.18,0.03,493,0,571.8,0,78.8
BNPL_000497,38,115962,728,26950,3,0.18,0.03,272,0,2021.25,0,1749.25
BNPL_000498,50,51027,663,12081,3,0.18,0.03,487,0,906.08,0,419.08
BNPL_000499,48,67395,340,5134,3,0.18,0.03,222,0,385.05,0,163.05
BNPL_000500,52,90769,417,20019,3,0.18,0.03,579,0,1501.42,0,922.42
BNPL_000501,54,103503,306,5267,3,0.18,0.03,255,0,395.02,0,140.02
BNPL_000502,40,86442,501,9611,3,0.18,0.03,325,0,720.83,0,395.83
BNPL_000503,25,94239,739,29851,3,0.18,0.03,520,0,2238.82,0,1718.82
BNPL_000504,25,22069,675,21799,3,0.18,0.03,266,0,1634.92,0,1368.92
BNPL_000505,24,22597,662,8591,3,0.18,0.03,433,0,644.33,0,211.33
BNPL_000506,26,94674,424,19294,3,0.18,0.03,444,0,1447.05,0,1003.05
BNPL_000507,43,38173,500,20800,3,0.18,0.03,484,0,1560.0,0,1076.0
BNPL_000508,37,74500,577,14355,3,0.18,0.03,268,0,1076.62,0,808.62
BNPL_000509,33,91449,664,23300,3,0.18,0.03,578,0,1747.5,0,1169.5
BNPL_000510,23,24569,715,29756,3,0.18,0.03,250,0,2231.7,0,1981.7
BNPL_000511,41,58949,682,28132,3,0.18,0.03,499,0,2109.9,0,1610.9
BNPL_000512,24,90250,684,3627,3,0.18,0.03,479,0,272.02,0,-206.98
BNPL_000513,33,73478,438,15283,3,0.18,0.03,472,0,1146.22,0,674.22
BNPL_000514,38,115455,513,16072,3,0.18,0.03,351,0,1205.4,0,854.4
BNPL_000515,41,33951,583,16852,3,0.18,0.03,344,0,1263.9,0,919.9
BNPL_000516,39,90774,363,21546,3,0.18,0.03,316,0,1615.95,0,1299.95
BNPL_000517,32,91021,694,28086,3,0.18,0.03,204,0,2106.45,0,1902.45
BNPL_000518,40,82496,823,15893,3,0.18,0.03,216,0,1191.97,0,975.97
BNPL_000519,46,75011,527,9269,3,0.18,0.03,274,1,695.17,9269,-8847.83
BNPL_000520,44,17454,698,20330,3,0.18,0.03,402,0,1524.75,0,1122.75
BNPL_000521,37,45386,381,23083,3,0.18,0.03,374,0,1731.22,0,1357.22
BNPL_000522,24,56862,664,22642,3,0.18,0.03,247,0,1698.15,0,1451.15
BNPL_000523,28,97035,636,17072,3,0.18,0.03,551,0,1280.4,0,729.4
BNPL_000524,23,83026,312,27518,3,0.18,0.03,388,0,2063.85,0,1675.85
BNPL_000525,36,114441,779,22501,3,0.18,0.03,548,0,1687.57,0,1139.57
BNPL_000526,23,34337,619,14413,3,0.18,0.03,476,0,1080.97,0,604.97
BNPL_000527,22,26944,846,19079,3,0.18,0.03,485,0,1430.92,0,945.92
BNPL_000528,39,25503,412,13590,3,0.18,0.03,229,1,1019.25,13590,-12799.75
BNPL_000529,21,83899,324,11764,3,0.18,0.03,200,1,882.3,11764,-11081.7
BNPL_000530,33,57727,487,9295,3,0.18,0.03,400,0,697.12,0,297.12
BNPL_000531,22,30038,403,13528,3,0.18,0.03,489,1,1014.6,13528,-13002.4
BNPL_000532,24,23605,657,3098,3,0.18,0.03,554,0,232.35,0,-321.65
BNPL_000533,34,47955,589,4092,3,0.18,0.03,260,1,306.9,4092,-4045.1
BNPL_000534,36,85721,674,14449,3,0.18,0.03,433,0,1083.67,0,650.67
BNPL_000535,22,61092,483,12350,3,0.18,0.03,489,0,926.25,0,437.25
BNPL_000536,28,32622,326,5701,3,0.18,0.03,420,0,427.58,0,7.58
BNPL_000537,21,30592,736,4828,3,0.18,0.03,220,0,362.1,0,142.1
BNPL_000538,39,104400,580,17061,3,0.18,0.03,230,0,1279.58,0,1049.58
BNPL_000539,43,103607,745,25625,3,0.18,0.03,209,0,1921.88,0,1712.88
BNPL_000540,40,15159,313,8555,3,0.18,0.03,565,0,641.62,0,76.62
BNPL_000541,44,112102,321,15341,3,0.18,0.03,390,1,1150.58,15341,-14580.42
BNPL_000542,43,71071,765,11227,3,0.18,0.03,318,0,842.02,0,524.02
BNPL_000543,54,52713,653,17998,3,0.18,0.03,274,0,1349.85,0,1075.85
BNPL_000544,35,69238,540,25545,3,0.18,0.03,548,1,1915.88,25545,-24177.12
BNPL_000545,52,59757,593,24736,3,0.18,0.03,542,0,1855.2,0,1313.2
BNPL_000546,28,37440,689,24852,3,0.18,0.03,576,0,1863.9,0,1287.9
BNPL_000547,48,118032,436,7793,3,0.18,0.03,299,0,584.48,0,285.48
BNPL_000548,33,106218,476,10389,3,0.18,0.03,311,0,779.17,0,468.17
BNPL_000549,37,47441,770,8361,3,0.18,0.03,515,0,627.08,0,112.08
BNPL_000550,30,86854,322,22180,3,0.18,0.03,434,0,1663.5,0,1229.5
BNPL_000551,53,104963,822,24288,3,0.18,0.03,480,0,1821.6,0,1341.6
BNPL_000552,41,31211,592,29433,3,0.18,0.03,300,0,2207.47,0,1907.47
BNPL_000553,48,40599,654,21758,3,0.18,0.03,345,0,1631.85,0,1286.85
BNPL_000554,27,100992,312,4257,3,0.18,0.03,428,0,319.27,0,-108.73
BNPL_000555,51,95769,827,22808,3,0.18,0.03,365,0,1710.6,0,1345.6
BNPL_000556,42,66168,399,12860,3,0.18,0.03,542,0,964.5,0,422.5
BNPL_000557,54,100896,562,16609,3,0.18,0.03,202,0,1245.67,0,1043.67
BNPL_000558,41,31923,787,19845,3,0.18,0.03,264,0,1488.38,0,1224.38
BNPL_000559,33,88016,348,6213,3,0.18,0.03,253,0,465.97,0,212.97
BNPL_000560,30,76997,824,22132,3,0.18,0.03,301,0,1659.9,0,1358.9
BNPL_000561,42,23016,697,19058,3,0.18,0.03,586,0,1429.35,0,843.35
BNPL_000562,37,51021,835,14828,3,0.18,0.03,370,0,1112.1,0,742.1
BNPL_000563,46,107389,418,21611,3,0.18,0.03,471,0,1620.82,0,1149.82
BNPL_000564,48,17745,801,13956,3,0.18,0.03,369,0,1046.7,0,677.7
BNPL_000565,50,45116,433,22447,3,0.18,0.03,423,0,1683.53,0,1260.53
BNPL_000566,53,70350,818,21187,3,0.18,0.03,512,0,1589.03,0,1077.03
BNPL_000567,36,48487,672,22963,3,0.18,0.03,334,0,1722.22,0,1388.22
BNPL_000568,29,19426,524,29606,3,0.18,0.03,416,0,2220.45,0,1804.45
BNPL_000569,42,77522,494,10680,3,0.18,0.03,356,1,801.0,10680,-10235.0
BNPL_000570,48,67428,378,7243,3,0.18,0.03,417,0,543.23,0,126.23
BNPL_000571,29,113934,733,29978,3,0.18,0.03,342,0,2248.35,0,1906.35
BNPL_000572,42,97152,828,7690,3,0.18,0.03,289,0,576.75,0,287.75
BNPL_000573,46,61473,806,25852,3,0.18,0.03,538,0,1938.9,0,1400.9
BNPL_000574,28,93915,711,20378,3,0.18,0.03,520,0,1528.35,0,1008.35
BNPL_000575,44,38989,458,16824,3,0.18,0.03,373,1,1261.8,16824,-15935.2
BNPL_000576,25,20939,660,16794,3,0.18,0.03,447,0,1259.55,0,812.55
BNPL_000577,47,59769,314,21167,3,0.18,0.03,260,0,1587.53,0,1327.53
BNPL_000578,25,79805,745,8353,3,0.18,0.03,277,0,626.48,0,349.48
BNPL_000579,33,59254,302,7085,3,0.18,0.03,205,0,531.38,0,326.38
BNPL_000580,53,39272,630,28956,3,0.18,0.03,249,0,2171.7,0,1922.7
BNPL_000581,48,43328,571,14867,3,0.18,0.03,554,0,1115.03,0,561.03
BNPL_000582,46,91221,631,23642,3,0.18,0.03,556,0,1773.15,0,1217.15
BNPL_000583,39,53870,610,27445,3,0.18,0.03,573,1,2058.38,27445,-25959.62
BNPL_000584,26,73627,424,3296,3,0.18,0.03,306,0,247.2,0,-58.8
BNPL_000585,36,70745,546,10711,3,0.18,0.03,340,0,803.33,0,463.33
BNPL_000586,50,51191,794,25360,3,0.18,0.03,238,0,1902.0,0,1664.0
BNPL_000587,40,108783,392,10277,3,0.18,0.03,243,1,770.77,10277,-9749.23
BNPL_000588,30,33020,811,17515,3,0.18,0.03,454,0,1313.62,0,859.62
BNPL_000589,44,33601,621,22022,3,0.18,0.03,290,0,1651.65,0,1361.65
BNPL_000590,47,117748,750,22331,3,0.18,0.03,340,1,1674.82,22331,-20996.17
BNPL_000591,29,55695,546,27242,3,0.18,0.03,233,0,2043.15,0,1810.15
BNPL_000592,52,107764,626,22208,3,0.18,0.03,522,0,1665.6,0,1143.6
BNPL_000593,50,18696,658,22058,3,0.18,0.03,545,0,1654.35,0,1109.35
BNPL_000594,38,60740,415,6956,3,0.18,0.03,380,0,521.7,0,141.7
BNPL_000595,24,67160,413,17417,3,0.18,0.03,353,0,1306.28,0,953.28
BNPL_000596,43,44961,614,22170,3,0.18,0.03,240,1,1662.75,22170,-20747.25
BNPL_000597,21,102440,577,12593,3,0.18,0.03,436,0,944.47,0,508.47
BNPL_000598,24,93532,555,4871,3,0.18,0.03,348,0,365.32,0,17.32
BNPL_000599,46,81668,498,25854,3,0.18,0.03,526,0,1939.05,0,1413.05
BNPL_000600,25,76844,761,4179,3,0.18,0.03,478,0,313.43,0,-164.57
BNPL_000601,35,62857,408,22700,3,0.18,0.03,591,1,1702.5,22700,-21588.5
BNPL_000602,39,109319,793,22954,3,0.18,0.03,523,0,1721.55,0,1198.55
BNPL_000603,21,95578,666,17639,3,0.18,0.03,482,0,1322.92,0,840.92
BNPL_000604,54,62068,835,12775,3,0.18,0.03,203,0,958.12,0,755.12
BNPL_000605,43,116556,547,25155,3,0.18,0.03,478,0,1886.62,0,1408.62
BNPL_000606,51,52044,808,5832,3,0.18,0.03,387,0,437.4,0,50.4
BNPL_000607,30,103454,384,13580,3,0.18,0.03,411,1,1018.5,13580,-12972.5
BNPL_000608,42,37318,337,22466,3,0.18,0.03,438,0,1684.95,0,1246.95
BNPL_000609,33,108526,605,4749,3,0.18,0.03,556,0,356.17,0,-199.83
BNPL_000610,47,80458,505,25736,3,0.18,0.03,581,0,1930.2,0,1349.2
BNPL_000611,36,42127,321,26885,3,0.18,0.03,348,1,2016.38,26885,-25216.62
BNPL_000612,36,60046,501,16367,3,0.18,0.03,361,0,1227.53,0,866.53
BNPL_000613,29,89704,779,14297,3,0.18,0.03,413,0,1072.28,0,659.28
BNPL_000614,24,102599,735,15422,3,0.18,0.03,352,0,1156.65,0,804.65
BNPL_000615,21,118614,380,12728,3,0.18,0.03,582,0,954.6,0,372.6
BNPL_000616,35,22263,722,3914,3,0.18,0.03,397,0,293.55,0,-103.45
BNPL_000617,43,28689,466,2508,3,0.18,0.03,325,0,188.1,0,-136.9
BNPL_000618,54,28050,776,20504,3,0.18,0.03,340,0,1537.8,0,1197.8
BNPL_000619,40,57291,544,3538,3,0.18,0.03,536,0,265.35,0,-270.65
BNPL_000620,32,33287,474,28732,3,0.18,0.03,382,0,2154.9,0,1772.9
BNPL_000621,37,90225,399,19951,3,0.18,0.03,551,0,1496.32,0,945.32
BNPL_000622,38,56328,342,3907,3,0.18,0.03,277,0,293.02,0,16.02
BNPL_000623,34,85305,614,21356,3,0.18,0.03,538,0,1601.7,0,1063.7
BNPL_000624,53,118591,638,20624,3,0.18,0.03,482,0,1546.8,0,1064.8
BNPL_000625,33,82391,782,27234,3,0.18,0.03,403,0,2042.55,0,1639.55
BNPL_000626,30,71408,394,18835,3,0.18,0.03,350,0,1412.62,0,1062.62
BNPL_000627,42,32266,612,22452,3,0.18,0.03,527,0,1683.9,0,1156.9
BNPL_000628,23,26889,478,15521,3,0.18,0.03,527,1,1164.07,15521,-14883.92
BNPL_000629,32,34581,630,28500,3,0.18,0.03,482,0,2137.5,0,1655.5
BNPL_000630,26,34552,816,12808,3,0.18,0.03,533,0,960.6,0,427.6
BNPL_000631,53,110549,349,22335,3,0.18,0.03,218,0,1675.12,0,1457.12
BNPL_000632,22,92789,751,8432,3,0.18,0.03,340,0,632.4,0,292.4
BNPL_000633,27,96486,514,11741,3,0.18,0.03,414,0,880.58,0,466.58
BNPL_000634,49,118159,703,25580,3,0.18,0.03,479,0,1918.5,0,1439.5
BNPL_000635,30,109776,691,24745,3,0.18,0.03,261,0,1855.88,0,1594.88
BNPL_000636,37,25561,817,9737,3,0.18,0.03,524,0,730.27,0,206.27
BNPL_000637,25,29256,503,9162,3,0.18,0.03,586,1,687.15,9162,-9060.85
BNPL_000638,45,94650,507,7633,3,0.18,0.03,323,0,572.48,0,249.48
BNPL_000639,42,105265,738,29942,3,0.18,0.03,418,0,2245.65,0,1827.65
